dateTime,blockNumber,timeStamp,hash,from,to,value,ActualValue,tokenName,tokenSymbol
2024-12-31 18:02:59,21524113,1735668179,0x7ac1810fb558d14fa14576e25e3467b2b07d5a92179712d0dd1b7320abdd6c64,0x00000688768803bbd44095770895ad27ad6b0d95,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,35520304158634026895,35.520304158634026,Aave Ethereum WETH,aEthWETH
2024-12-31 18:03:59,21524118,1735668239,0xbe4ff999fd8f09557f447a4c864668860d4e3f7d9c6175e10470038390c1874f,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,85141,0.085141,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:03:59,21524118,1735668239,0xbe4ff999fd8f09557f447a4c864668860d4e3f7d9c6175e10470038390c1874f,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x00000688768803bbd44095770895ad27ad6b0d95,305335910880,305335.91088,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:03:59,21524118,1735668239,0xbe4ff999fd8f09557f447a4c864668860d4e3f7d9c6175e10470038390c1874f,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,28807851683728,2.8807851683728e-05,Aave Ethereum WETH,aEthWETH
2024-12-31 18:03:59,21524118,1735668239,0xbe4ff999fd8f09557f447a4c864668860d4e3f7d9c6175e10470038390c1874f,0x00000688768803bbd44095770895ad27ad6b0d95,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,90485327648377065611,90.48532764837708,Aave Ethereum WETH,aEthWETH
2024-12-31 18:04:23,21524120,1735668263,0x99304fb77c24a8160ebe48be7e67eb2db16482320ad1cf8ac27ee2a00b7b2a26,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,17032,0.017032,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:04:23,21524120,1735668263,0x99304fb77c24a8160ebe48be7e67eb2db16482320ad1cf8ac27ee2a00b7b2a26,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x00000688768803bbd44095770895ad27ad6b0d95,122134364352,122134.364352,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:04:23,21524120,1735668263,0x99304fb77c24a8160ebe48be7e67eb2db16482320ad1cf8ac27ee2a00b7b2a26,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,12810597896094,1.2810597896094e-05,Aave Ethereum WETH,aEthWETH
2024-12-31 18:04:23,21524120,1735668263,0x99304fb77c24a8160ebe48be7e67eb2db16482320ad1cf8ac27ee2a00b7b2a26,0x00000688768803bbd44095770895ad27ad6b0d95,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,36105463262670360374,36.10546326267036,Aave Ethereum WETH,aEthWETH
2024-12-31 18:04:35,21524121,1735668275,0x3e4a1f170ea5bd3d8083a5fd2336234b43cf7ddae074c81250e7350fb07963a6,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,5110,0.00511,Aave Ethereum USDT,aEthUSDT
