market,instrument,base_asset,quote_asset,time,open,high,low,close,total_trades,total_trades_buy,total_trades_sell,volume,quote_volume,volume_buy,quote_volume_buy,volume_sell,quote_volume_sell
binance,BTC-USDT,BTC,USDT,2025-01-10 07:00:00,94252.83,95000.0,94070.0,94492.63,232064,128311,103753,1375.06652,130063639.644562,810.50141,76664167.2824273,564.56511,53399472.3620154
binance,BTC-USDT,BTC,USDT,2025-01-10 08:00:00,94492.63,94766.12,94388.5,94680.01,163408,86174,77234,786.92644,74453386.4082043,414.23763,39195576.8313773,372.68881,35257809.576827
binance,BTC-USDT,BTC,USDT,2025-01-10 09:00:00,94680.01,95000.55,94582.03,94793.08,116248,57858,58390,750.72307,71205272.1469829,391.60085,37145655.3030023,359.12222,34059616.8439806
binance,BTC-USDT,BTC,USDT,2025-01-10 10:00:00,94793.08,95293.4,94757.57,95215.73,100478,50084,50394,599.33683,56910924.1762247,324.98623,30863413.4830942,274.3506,26047510.6931305
binance,BTC-USDT,BTC,USDT,2025-01-10 11:00:00,95215.73,95267.16,94600.49,95073.95,126045,49830,76215,709.58099,67345259.0540733,307.48566,29191328.1972295,402.09533,38153930.8568438
binance,BTC-USDT,BTC,USDT,2025-01-10 12:00:00,95073.95,95117.26,94702.49,95023.44,117543,45783,71760,585.68189,55589103.9953459,260.02821,24684938.3642414,325.65368,30904165.6311045
binance,BTC-USDT,BTC,USDT,2025-01-10 13:00:00,95023.44,95046.0,92715.85,93557.23,488122,229522,258600,4436.60731,415310251.198539,2163.14883,202424385.391197,2273.45848,212885865.806849
binance,BTC-USDT,BTC,USDT,2025-01-10 14:00:00,93557.23,94680.76,93379.93,94115.63,546984,287000,259984,3037.5871,285676201.92908,1555.96212,146351476.659399,1481.62498,139324725.270419
binance,BTC-USDT,BTC,USDT,2025-01-10 15:00:00,94115.63,94524.0,92206.02,93730.92,628374,295342,333032,3948.23271,368395925.210775,1882.8463,175659807.339853,2065.38641,192736117.870527
binance,BTC-USDT,BTC,USDT,2025-01-10 16:00:00,93730.92,94062.94,93177.4,93645.05,429577,193377,236200,2166.9421,202902875.218957,998.03155,93462469.150221,1168.91055,109440406.069071
binance,BTC-USDT,BTC,USDT,2025-01-10 17:00:00,93645.05,95836.0,93318.07,95793.05,336276,158342,177934,2615.68539,247458650.436155,1330.07734,126044096.191737,1285.60805,121414554.244833
binance,BTC-USDT,BTC,USDT,2025-01-10 18:00:00,95793.05,95793.05,94581.87,94861.62,286149,120750,165399,1989.46965,189446344.246969,965.67286,91952700.0878445,1023.79679,97493644.1591443
binance,BTC-USDT,BTC,USDT,2025-01-10 19:00:00,94861.62,95386.74,94373.85,95327.06,227294,113893,113401,1188.49425,112843688.947814,570.8173,54215815.8974943,617.67695,58627873.0504572
binance,BTC-USDT,BTC,USDT,2025-01-10 20:00:00,95327.06,95442.15,94586.02,94672.05,187954,67864,120090,1050.742,99750651.8078797,484.27218,45966191.8366867,566.46982,53784459.971193
binance,BTC-USDT,BTC,USDT,2025-01-10 21:00:00,94672.05,94923.05,94603.72,94613.26,78630,36012,42618,443.76148,42041940.8087293,232.95541,22068126.4333076,210.80607,19973814.3754217
binance,BTC-USDT,BTC,USDT,2025-01-10 22:00:00,94613.26,94955.54,94586.03,94767.7,70050,34414,35636,342.72272,32461866.8538628,199.43596,18886861.9096749,143.28676,13575004.9441879
binance,BTC-USDT,BTC,USDT,2025-01-10 23:00:00,94767.7,94894.81,94657.39,94726.11,49886,24309,25577,300.04587,28435793.2105302,145.3509,13777066.0199514,154.69497,14658727.1905788
binance,BTC-USDT,BTC,USDT,2025-01-11 00:00:00,94726.11,94746.37,94360.65,94600.69,97992,39085,58907,360.16333,34048251.1643249,133.46776,12617065.8464176,226.69557,21431185.3179073
binance,BTC-USDT,BTC,USDT,2025-01-11 01:00:00,94600.69,94696.97,94214.38,94424.26,87225,43872,43353,335.79125,31722357.7953427,165.70632,15656319.2298392,170.08493,16066038.5655035
binance,BTC-USDT,BTC,USDT,2025-01-11 02:00:00,94424.26,94495.9,94180.0,94424.24,66228,39683,26545,304.40657,28714815.8208387,153.06367,14440581.8678539,151.3429,14274233.9529848
binance,BTC-USDT,BTC,USDT,2025-01-11 03:00:00,94424.24,94429.84,94106.49,94206.95,64375,33919,30456,275.47256,25960119.4180429,136.19402,12833198.9654084,139.27854,13126920.4526345
binance,BTC-USDT,BTC,USDT,2025-01-11 04:00:00,94206.95,94316.09,93831.73,94063.29,73006,35859,37147,409.40458,38495473.7189816,157.04531,14766957.2748709,252.35927,23728516.4441107
binance,BTC-USDT,BTC,USDT,2025-01-11 05:00:00,94063.29,94381.08,94013.51,94366.69,56817,32752,24065,235.14105,22154553.7491699,137.79897,12981927.4613849,97.34208,9172626.287785
binance,BTC-USDT,BTC,USDT,2025-01-11 06:00:00,94366.69,94441.87,94216.25,94216.25,45370,20171,25199,150.60139,14210617.3369282,57.6891,5443935.5565889,92.91229,8766681.7803393
binance,BTC-USDT,BTC,USDT,2025-01-11 07:00:00,94216.25,94333.34,94151.51,94246.36,45559,22708,22851,194.41264,18320369.9019613,79.22795,7465024.4495094,115.18469,10855345.4524519
binance,BTC-USDT,BTC,USDT,2025-01-11 08:00:00,94246.36,94408.34,94031.22,94074.79,43985,18790,25195,226.92498,21381248.4116919,85.88941,8095353.2431681,141.03557,13285895.1685238
binance,BTC-USDT,BTC,USDT,2025-01-11 09:00:00,94074.79,94329.8,94044.82,94329.45,38815,20935,17880,197.65314,18621335.1623257,110.32442,10393760.2600331,87.32872,8227574.9022926
binance,BTC-USDT,BTC,USDT,2025-01-11 10:00:00,94329.45,94528.27,94300.01,94488.86,48472,23433,25039,271.33726,25619155.9329203,137.85196,13016677.3881386,133.4853,12602478.5447817
binance,BTC-USDT,BTC,USDT,2025-01-11 11:00:00,94488.86,94791.67,94455.04,94625.65,76419,39267,37152,313.77601,29690963.1982596,163.29114,15450918.0735878,150.48487,14240045.1246718
binance,BTC-USDT,BTC,USDT,2025-01-11 12:00:00,94625.65,94655.2,94528.01,94550.01,46738,22260,24478,194.65011,18410499.9266168,80.46951,7611451.2168516,114.1806,10799048.7097652
binance,BTC-USDT,BTC,USDT,2025-01-11 13:00:00,94550.01,94606.11,94342.63,94400.01,63004,25774,37230,233.44386,22046975.3986727,102.34443,9664629.1550267,131.09943,12382346.243646
binance,BTC-USDT,BTC,USDT,2025-01-11 14:00:00,94400.01,94638.44,94307.25,94620.0,64361,34028,30333,278.58075,26324085.8799584,155.86496,14729844.0898679,122.71579,11594241.7900905
binance,BTC-USDT,BTC,USDT,2025-01-11 15:00:00,94620.0,94647.05,94377.57,94410.26,65780,32137,33643,185.10489,17488546.5375338,85.34002,8063042.9737304,99.76487,9425503.5638034
binance,BTC-USDT,BTC,USDT,2025-01-11 16:00:00,94410.26,94708.12,94312.56,94448.14,63889,27106,36783,278.46964,26314573.4267503,164.58931,15555531.7457153,113.88033,10759041.681035
binance,BTC-USDT,BTC,USDT,2025-01-11 17:00:00,94448.14,94448.14,93984.55,94151.52,83462,35034,48428,422.01065,39751785.94994,180.95506,17044264.3853258,241.05559,22707521.5646142
binance,BTC-USDT,BTC,USDT,2025-01-11 18:00:00,94151.52,94306.62,94121.0,94275.79,43902,21026,22876,171.50586,16159906.0944247,90.36549,8514524.7953055,81.14037,7645381.2991192
binance,BTC-USDT,BTC,USDT,2025-01-11 19:00:00,94275.79,94327.4,94084.64,94249.26,35540,17160,18380,144.36313,13599394.1844138,77.19549,7272015.6857575,67.16764,6327378.4986563
binance,BTC-USDT,BTC,USDT,2025-01-11 20:00:00,94249.26,94668.31,94200.89,94586.11,69007,36962,32045,282.09991,26650145.5317254,158.81221,15006195.3296377,123.2877,11643950.2020877
binance,BTC-USDT,BTC,USDT,2025-01-11 21:00:00,94586.11,95050.94,94575.75,94940.76,100885,47769,53116,818.05763,77566996.9155745,511.78446,48532849.9499975,306.27317,29034146.965577
binance,BTC-USDT,BTC,USDT,2025-01-11 22:00:00,94940.76,95005.0,94561.0,94593.8,61204,22090,39114,532.69589,50494588.9874088,167.27985,15851444.1310281,365.41604,34643144.8563807
binance,BTC-USDT,BTC,USDT,2025-01-11 23:00:00,94593.8,94753.37,94541.66,94599.99,54156,30310,23846,231.83722,21939234.4892031,119.82589,11339464.3604105,112.01133,10599770.1287926
binance,BTC-USDT,BTC,USDT,2025-01-12 00:00:00,94599.99,94655.22,94422.13,94452.07,71212,28710,42502,320.75584,30323567.2737245,123.80544,11704676.3225804,196.9504,18618890.9511441
binance,BTC-USDT,BTC,USDT,2025-01-12 01:00:00,94452.07,94589.46,94296.99,94580.0,57063,21747,35316,300.67295,28391108.0360626,130.75409,12347810.5969532,169.91886,16043297.4391094
binance,BTC-USDT,BTC,USDT,2025-01-12 02:00:00,94580.0,94670.0,94480.58,94625.25,34109,17322,16787,152.15196,14387817.884137,88.53161,8371624.2321079,63.62035,6016193.6520291
binance,BTC-USDT,BTC,USDT,2025-01-12 03:00:00,94625.25,94699.0,94418.56,94622.4,36046,19023,17023,210.90464,19942843.7859883,124.99852,11820279.835752,85.90612,8122563.9502363
binance,BTC-USDT,BTC,USDT,2025-01-12 04:00:00,94622.4,94650.0,94500.0,94587.99,27009,13027,13982,132.27266,12512438.2960123,64.22828,6075513.1360037,68.04438,6436925.1600086
binance,BTC-USDT,BTC,USDT,2025-01-12 05:00:00,94587.99,94627.8,94500.0,94571.43,23665,11864,11801,92.53877,8751181.8975099,36.98525,3497792.3716695,55.55352,5253389.5258404
binance,BTC-USDT,BTC,USDT,2025-01-12 06:00:00,94571.43,94616.0,94357.14,94381.78,35146,15182,19964,163.50382,15450421.2749644,62.64977,5920171.2693557,100.85405,9530250.0056087
binance,BTC-USDT,BTC,USDT,2025-01-12 07:00:00,94381.78,94441.42,94274.01,94323.85,41102,21506,19596,166.86151,15744684.4644666,60.7845,5735551.437863,106.07701,10009133.0266036
binance,BTC-USDT,BTC,USDT,2025-01-12 08:00:00,94323.85,94393.57,94109.0,94170.01,48510,23687,24823,255.91064,24115498.9562297,106.62236,10046827.9944348,149.28828,14068670.9617949
binance,BTC-USDT,BTC,USDT,2025-01-12 09:00:00,94170.01,94222.41,93711.19,93906.22,73557,35033,38524,541.72205,50908414.4742343,190.07243,17859096.9153412,351.64962,33049317.5588931
binance,BTC-USDT,BTC,USDT,2025-01-12 10:00:00,93906.22,94056.04,93836.51,94015.16,53928,26492,27436,438.14049,41163287.6937472,200.39696,18827370.8730085,237.74353,22335916.8207387
binance,BTC-USDT,BTC,USDT,2025-01-12 11:00:00,94015.16,94348.64,94015.16,94255.1,53043,26252,26791,306.5477,28880413.8165458,159.56913,15030132.499908,146.97857,13850281.3166378
binance,BTC-USDT,BTC,USDT,2025-01-12 12:00:00,94255.1,94600.0,94173.48,94328.2,68001,33632,34369,414.09702,39081233.6177503,198.07103,18699408.1989112,216.02599,20381825.4188391
binance,BTC-USDT,BTC,USDT,2025-01-12 13:00:00,94328.2,94730.04,94303.03,94663.78,98183,48546,49637,602.3054,56965745.4269098,321.84309,30431485.4183587,280.46231,26534260.0085511
binance,BTC-USDT,BTC,USDT,2025-01-12 14:00:00,94663.78,94994.49,94663.77,94811.0,106354,51580,54774,444.18254,42138132.5810926,235.34842,22328817.0644172,208.83412,19809315.5166754
binance,BTC-USDT,BTC,USDT,2025-01-12 15:00:00,94811.0,95450.1,94675.54,95071.9,139442,71355,68087,667.55246,63508705.8753646,351.25402,33415927.8388029,316.29844,30092778.0365617
binance,BTC-USDT,BTC,USDT,2025-01-12 16:00:00,95071.9,95131.05,94791.43,95046.76,79426,32353,47073,269.9185,25628215.0036658,136.61557,12973247.4625947,133.30293,12654967.5410711
binance,BTC-USDT,BTC,USDT,2025-01-12 17:00:00,95046.76,95271.56,94984.36,95139.45,63629,30780,32849,320.98582,30534926.312325,192.9645,18355749.5429916,128.02132,12179176.7693334
binance,BTC-USDT,BTC,USDT,2025-01-12 18:00:00,95139.45,95314.12,94916.0,94992.64,66330,30388,35942,222.20274,21133316.2601571,97.67667,9291192.9169876,124.52607,11842123.3431695
binance,BTC-USDT,BTC,USDT,2025-01-12 19:00:00,94992.64,95055.93,94578.54,94650.26,73930,36069,37861,508.48683,48203770.822114,122.29822,11592794.6398161,386.18861,36610976.1822979
binance,BTC-USDT,BTC,USDT,2025-01-12 20:00:00,94650.26,94800.0,94612.0,94687.69,67740,33676,34064,183.55526,17385394.9336611,81.48305,7717337.1162579,102.07221,9668057.8174032
binance,BTC-USDT,BTC,USDT,2025-01-12 21:00:00,94687.69,94727.28,94302.9,94352.7,87757,41328,46429,336.21071,31765661.2601605,131.98843,12470664.6236907,204.22228,19294996.6364698
binance,BTC-USDT,BTC,USDT,2025-01-12 22:00:00,94352.7,94362.92,93800.0,93962.91,128451,61393,67058,831.05211,78119040.422495,351.92293,33080308.3684157,479.12918,45038732.0540793
binance,BTC-USDT,BTC,USDT,2025-01-12 23:00:00,93962.91,94563.82,93946.96,94545.06,125230,70220,55010,724.3338,68243009.2890765,457.46604,43097989.2422205,266.86776,25145020.046856
binance,BTC-USDT,BTC,USDT,2025-01-13 00:00:00,94545.06,95940.0,94463.32,95325.43,270941,139598,131343,1259.9846,120236214.740278,689.86352,65821543.2933059,570.12108,54414671.4468383
binance,BTC-USDT,BTC,USDT,2025-01-13 01:00:00,95325.43,95400.0,94081.38,94218.01,248346,114222,134124,1000.51032,94821423.0276599,490.96919,46538227.8475989,509.54113,48283195.180061
binance,BTC-USDT,BTC,USDT,2025-01-13 02:00:00,94218.01,94500.0,93899.99,94217.43,153989,69477,84512,622.98595,58661332.2781344,277.0617,26089059.2240454,345.92425,32572273.054089
binance,BTC-USDT,BTC,USDT,2025-01-13 03:00:00,94217.43,94408.17,93972.54,94269.23,137624,68688,68936,603.07676,56795205.8989809,358.03807,33718219.4999133,245.03869,23076986.3990676
binance,BTC-USDT,BTC,USDT,2025-01-13 04:00:00,94269.23,94913.03,94202.76,94503.34,124056,67398,56658,505.1076,47755855.9778941,252.80023,23895161.7594788,252.30737,23860694.2184153
binance,BTC-USDT,BTC,USDT,2025-01-13 05:00:00,94503.34,94543.28,94045.45,94181.37,99839,46954,52885,415.64412,39169753.7588431,222.10323,20927044.7509413,193.54089,18242709.0079018
binance,BTC-USDT,BTC,USDT,2025-01-13 06:00:00,94181.37,94327.35,93281.0,93637.37,161793,74939,86854,1071.58867,100421206.61622,414.28595,38814130.5163977,657.30272,61607076.09985
binance,BTC-USDT,BTC,USDT,2025-01-13 07:00:00,93637.37,93947.3,93469.2,93590.24,112546,50303,62243,659.49821,61789256.3539562,333.14985,31221540.5921786,326.34836,30567715.7617776
binance,BTC-USDT,BTC,USDT,2025-01-13 08:00:00,93590.24,93661.55,92904.35,93039.1,168219,70162,98057,1106.31398,103101118.609544,467.86819,43598188.3955645,638.44579,59502930.2139148
binance,BTC-USDT,BTC,USDT,2025-01-13 09:00:00,93039.1,93195.99,92644.11,92846.79,280554,123131,157423,1308.31575,121604374.762395,678.61644,63084115.0699834,629.69931,58520259.6922968
binance,BTC-USDT,BTC,USDT,2025-01-13 10:00:00,92846.79,92889.06,91372.17,91644.96,381539,185150,196389,3461.57932,318423524.884907,1379.19327,126814681.976734,2082.38605,191608842.908114
binance,BTC-USDT,BTC,USDT,2025-01-13 11:00:00,91644.96,91776.04,90833.12,90851.22,341718,147524,194194,4194.4353,382960236.253653,1500.33583,137003642.321354,2694.09947,245956593.932879
binance,BTC-USDT,BTC,USDT,2025-01-13 12:00:00,90851.22,91350.0,90300.0,90732.0,350102,163823,186279,3847.56478,349320105.607696,1525.43808,138559016.097894,2322.1267,210761089.510317
binance,BTC-USDT,BTC,USDT,2025-01-13 13:00:00,90732.0,91780.0,90583.24,91131.41,277986,137830,140156,2635.60842,240534976.022101,1307.62997,119353094.588095,1327.97845,121181881.43411
binance,BTC-USDT,BTC,USDT,2025-01-13 14:00:00,91131.41,92300.0,89256.69,91833.03,497074,249210,247864,6291.9394,571162387.128891,2864.64657,260306763.037963,3427.29283,310855624.090634
binance,BTC-USDT,BTC,USDT,2025-01-13 15:00:00,91833.03,93100.0,91570.0,92123.75,329980,167478,162502,2993.71459,276551846.154455,1437.08115,132767431.050352,1556.63344,143784415.10405
binance,BTC-USDT,BTC,USDT,2025-01-13 16:00:00,92123.75,92289.07,91250.0,91343.2,283315,138341,144974,1967.4709,180602380.196386,921.94582,84629605.0805776,1045.52508,95972775.1156649
binance,BTC-USDT,BTC,USDT,2025-01-13 17:00:00,91343.2,92300.0,91250.0,91983.96,249812,128239,121573,1292.83794,118688266.062769,688.5356,63210325.1641576,604.30234,55477940.8989473
binance,BTC-USDT,BTC,USDT,2025-01-13 18:00:00,91983.96,92405.39,91593.85,92077.65,262142,127620,134522,1146.24803,105438557.943167,573.44974,52752921.5415961,572.79829,52685636.4015904
binance,BTC-USDT,BTC,USDT,2025-01-13 19:00:00,92077.65,92534.1,91600.0,92312.18,253231,129111,124120,1190.5701,109706613.709187,589.84923,54349228.460775,600.72087,55357385.2484927
binance,BTC-USDT,BTC,USDT,2025-01-13 20:00:00,92312.18,93783.12,91908.2,93575.53,273281,143309,129972,1763.2631,163939465.85149,912.62189,84847963.8138195,850.64121,79091502.0378802
binance,BTC-USDT,BTC,USDT,2025-01-13 21:00:00,93575.53,94472.0,93401.84,94193.49,247337,123176,124161,1762.73089,165594588.661332,814.96802,76551247.0079172,947.76287,89043341.6538217
binance,BTC-USDT,BTC,USDT,2025-01-13 22:00:00,94193.49,94727.15,94152.0,94399.98,142362,74229,68133,918.81918,86777589.9527589,495.06215,46755316.0507104,423.75703,40022273.9020485
binance,BTC-USDT,BTC,USDT,2025-01-13 23:00:00,94399.98,94612.7,94164.77,94536.1,93177,44956,48221,599.75632,56609853.8957312,278.36673,26279711.706657,321.38959,30330142.1890742
binance,BTC-USDT,BTC,USDT,2025-01-14 00:00:00,94536.1,94880.0,94346.22,94470.77,133287,63052,70235,1089.7963,103048988.940553,563.56025,53295104.235706,526.23605,49753884.704891
binance,BTC-USDT,BTC,USDT,2025-01-14 01:00:00,94470.77,95041.17,94462.59,94834.5,151323,80101,71222,793.93418,75272261.2084661,415.88508,39440575.3713213,378.0491,35831685.8371448
binance,BTC-USDT,BTC,USDT,2025-01-14 02:00:00,94834.5,95280.8,94749.57,94882.65,135442,67916,67526,861.15357,81855019.787912,466.77054,44370402.4283061,394.38303,37484617.3596059
binance,BTC-USDT,BTC,USDT,2025-01-14 03:00:00,94882.65,95112.61,94828.46,94861.4,83811,36017,47794,558.39973,53015530.4516906,232.06345,22031270.4567418,326.33628,30984259.9949488
binance,BTC-USDT,BTC,USDT,2025-01-14 04:00:00,94861.4,95149.32,94830.25,95119.19,73267,32565,40702,552.62213,52500121.3761905,235.2603,22347846.1674324,317.36183,30152275.2087581
binance,BTC-USDT,BTC,USDT,2025-01-14 05:00:00,95119.19,95464.71,94861.39,94916.08,82599,39122,43477,680.63696,64819831.482767,292.177,27831600.4718169,388.45996,36988231.0109501
binance,BTC-USDT,BTC,USDT,2025-01-14 06:00:00,94916.08,95031.94,94753.42,95031.94,82076,39135,42941,528.839,50178231.0258912,287.91225,27323082.6234689,240.92675,22855148.4024223
binance,BTC-USDT,BTC,USDT,2025-01-14 07:00:00,95031.94,95168.6,94838.56,94864.0,76210,36373,39837,596.66211,56685218.1865461,236.11665,22432385.0475845,360.54546,34252833.1389616
binance,BTC-USDT,BTC,USDT,2025-01-14 08:00:00,94864.0,95819.7,94860.11,95488.5,182327,102181,80146,1555.26872,148486070.233885,914.60454,87313609.7208758,640.66418,61172460.5133213
binance,BTC-USDT,BTC,USDT,2025-01-14 09:00:00,95488.5,97371.0,95469.51,97159.44,311153,166819,144334,2720.04616,262340279.038434,1679.82053,161907072.9562,1040.22563,100433206.080425
binance,BTC-USDT,BTC,USDT,2025-01-14 10:00:00,97159.44,97194.26,96579.31,96697.08,202547,85802,116745,1394.49961,134983343.233357,666.86491,64545670.8175937,727.6347,70437672.4157576
binance,BTC-USDT,BTC,USDT,2025-01-14 11:00:00,96697.08,96697.08,96336.92,96548.04,116024,47965,68059,826.01262,79733215.8648928,372.78005,35983418.5867129,453.23257,43749797.2781799
binance,BTC-USDT,BTC,USDT,2025-01-14 12:00:00,96548.04,96700.0,95972.58,95988.0,151318,66198,85120,1369.94574,131895904.268418,496.84202,47841894.8852336,873.10372,84054009.3827817
binance,BTC-USDT,BTC,USDT,2025-01-14 13:00:00,95988.0,97263.02,95748.93,96336.0,340691,183050,157641,2544.05682,245671737.605748,1369.09204,132267316.401897,1174.96478,113404421.203241
binance,BTC-USDT,BTC,USDT,2025-01-14 14:00:00,96336.0,97265.48,96029.73,96293.6,392762,203743,189019,2135.64365,206490157.413435,1152.38594,111451395.982171,983.25771,95038761.4316582
binance,BTC-USDT,BTC,USDT,2025-01-14 15:00:00,96293.6,96974.82,96184.02,96471.65,353659,184314,169345,2344.68602,226574197.761542,1316.40536,127215818.442286,1028.28066,99358379.3187718
binance,BTC-USDT,BTC,USDT,2025-01-14 16:00:00,96471.65,96471.66,95351.76,95745.43,431437,216377,215060,2219.24732,212712227.787911,1115.10838,106883963.974942,1104.13894,105828263.81304
binance,BTC-USDT,BTC,USDT,2025-01-14 17:00:00,95745.43,96550.46,95584.83,96527.96,275542,144054,131488,1050.49264,100870060.911898,523.12018,50230152.3830131,527.37246,50639908.5288788
binance,BTC-USDT,BTC,USDT,2025-01-14 18:00:00,96527.96,96958.97,96290.85,96777.8,240818,119885,120933,996.63205,96314693.8172044,507.41044,49032188.1709027,489.22161,47282505.6463017
binance,BTC-USDT,BTC,USDT,2025-01-14 19:00:00,96777.8,97088.57,96466.03,96537.8,198314,93202,105112,868.21053,84073263.0018698,390.39575,37811983.8511227,477.81478,46261279.1507471
binance,BTC-USDT,BTC,USDT,2025-01-14 20:00:00,96537.8,96921.13,96152.31,96505.04,269457,126600,142857,1031.11214,99543414.5283972,506.99176,48940839.8183416,524.12038,50602574.7100556
binance,BTC-USDT,BTC,USDT,2025-01-14 21:00:00,96505.04,96678.18,96315.38,96486.09,104655,56509,48146,561.54114,54189007.9608225,246.89276,23826297.657882,314.64838,30362710.3029405
binance,BTC-USDT,BTC,USDT,2025-01-14 22:00:00,96486.09,96741.95,96450.0,96691.91,69640,35790,33850,310.63288,30006222.6764918,141.56351,13673288.9820524,169.06937,16332933.6944394
binance,BTC-USDT,BTC,USDT,2025-01-14 23:00:00,96691.91,96780.02,96500.49,96560.86,74564,34281,40283,256.54551,24789471.7928516,118.67247,11466932.256897,137.87304,13322539.5359546
binance,BTC-USDT,BTC,USDT,2025-01-15 00:00:00,96560.86,97332.52,96500.0,96889.36,154266,81355,72911,998.94002,96885895.6981822,528.28513,51238156.8700815,470.65489,45647738.8281007
binance,BTC-USDT,BTC,USDT,2025-01-15 01:00:00,96889.36,97554.63,96789.38,97349.62,167015,85103,81912,1002.14317,97399138.4520525,545.84122,53049236.1607243,456.30195,44349902.2913282
binance,BTC-USDT,BTC,USDT,2025-01-15 02:00:00,97349.62,97464.8,96746.71,96824.06,113304,50251,63053,647.36377,62824728.5046154,301.724,29285945.1404931,345.63977,33538783.3641223
binance,BTC-USDT,BTC,USDT,2025-01-15 03:00:00,96824.06,97324.0,96751.47,97317.12,79066,35913,43153,641.52255,62237449.2954407,250.16663,24273647.3261211,391.35592,37963801.9693196
binance,BTC-USDT,BTC,USDT,2025-01-15 04:00:00,97317.12,97724.96,97072.7,97189.71,113644,50167,63477,1125.98732,109649660.801413,471.35567,45924109.7449833,654.63165,63725551.056371
binance,BTC-USDT,BTC,USDT,2025-01-15 05:00:00,97189.71,97242.29,96750.0,97029.97,75012,32633,42379,809.66839,78489495.5266783,227.78745,22081630.8977722,581.88094,56407864.6289061
binance,BTC-USDT,BTC,USDT,2025-01-15 06:00:00,97029.97,97147.95,96851.5,97105.48,56516,23670,32846,457.24837,44344971.5168086,216.43561,20989595.1416608,240.81276,23355376.3751478
binance,BTC-USDT,BTC,USDT,2025-01-15 07:00:00,97105.48,97600.31,97105.47,97301.35,102484,48050,54434,666.95451,64938494.6130343,318.20875,30983189.0331405,348.74576,33955305.5798938
binance,BTC-USDT,BTC,USDT,2025-01-15 08:00:00,97301.35,97524.0,97153.48,97202.26,115608,58907,56701,776.88371,75624852.3899187,250.56374,24391825.6972709,526.31997,51233026.6926478
binance,BTC-USDT,BTC,USDT,2025-01-15 09:00:00,97202.26,97366.11,96766.57,96816.47,123431,52601,70830,775.71962,75281032.0260628,338.71231,32881385.5054305,437.00731,42399646.5206323
binance,BTC-USDT,BTC,USDT,2025-01-15 10:00:00,96816.47,97136.28,96721.39,96933.59,75338,35484,39854,487.37338,47252020.7813665,219.77609,21307562.0725918,267.59729,25944458.7087747
binance,BTC-USDT,BTC,USDT,2025-01-15 11:00:00,96933.59,96942.37,96521.0,96762.18,93383,37732,55651,622.72697,60207426.8618812,277.27696,26807299.7515759,345.45001,33400127.1103053
binance,BTC-USDT,BTC,USDT,2025-01-15 12:00:00,96762.18,97194.35,96539.77,96942.93,105907,58864,47043,648.07612,62742220.1125403,334.64286,32408326.0678767,313.43326,30333894.0446636
binance,BTC-USDT,BTC,USDT,2025-01-15 13:00:00,96942.93,99073.39,96852.38,98964.0,356935,200552,156383,4849.23407,476875708.94229,3017.33001,296704267.080619,1831.90406,180171441.862107
binance,BTC-USDT,BTC,USDT,2025-01-15 14:00:00,98964.0,99499.0,98613.99,99434.41,346150,171709,174441,3178.76457,314882689.93225,1752.39944,173619654.893881,1426.36513,141263035.038589
binance,BTC-USDT,BTC,USDT,2025-01-15 15:00:00,99434.41,99799.98,98964.71,98992.42,327648,162669,164979,2902.87621,288660453.443529,1457.78587,145004498.28773,1445.09034,143655955.155968
binance,BTC-USDT,BTC,USDT,2025-01-15 16:00:00,98992.42,99479.53,98888.98,98995.58,200564,91709,108855,1407.98268,139622249.038691,684.72687,67898243.9793143,723.25581,71724005.0595282
binance,BTC-USDT,BTC,USDT,2025-01-15 17:00:00,98995.58,99335.91,98602.05,98645.65,135100,52749,82351,1091.04433,108066398.903683,411.25355,40739562.5770739,679.79078,67326836.3266241
binance,BTC-USDT,BTC,USDT,2025-01-15 18:00:00,98645.65,99483.87,98645.65,99446.14,97249,46999,50250,800.99381,79393095.2009455,430.47719,42674280.7197162,370.51662,36718814.4812293
binance,BTC-USDT,BTC,USDT,2025-01-15 19:00:00,99446.14,99990.0,99297.41,99844.9,139826,67920,71906,1737.79895,173045675.56915,992.16392,98804365.8061164,745.63503,74241309.7630965
binance,BTC-USDT,BTC,USDT,2025-01-15 20:00:00,99844.9,100681.94,99460.8,99566.4,248035,110074,137961,2464.6468,246584840.784717,1254.51846,125545354.013695,1210.12834,121039486.771359
binance,BTC-USDT,BTC,USDT,2025-01-15 21:00:00,99566.4,99876.4,99476.16,99672.0,95841,38419,57422,809.22859,80676699.2451915,379.20183,37807443.7157977,430.02676,42869255.5293938
binance,BTC-USDT,BTC,USDT,2025-01-15 22:00:00,99672.0,99838.28,99564.0,99713.46,54851,23601,31250,534.55121,53285269.1533191,242.05297,24125804.8085625,292.49824,29159464.3447566
binance,BTC-USDT,BTC,USDT,2025-01-15 23:00:00,99713.46,100510.05,99632.73,100497.35,110772,55990,54782,1072.26267,107271916.091439,591.4922,59182841.0148385,480.77047,48089075.0765612
binance,BTC-USDT,BTC,USDT,2025-01-16 00:00:00,100497.35,100866.66,99658.78,99869.26,283551,119109,164442,2043.88616,204721134.995349,968.09747,96986367.21438,1075.78869,107734767.780963
binance,BTC-USDT,BTC,USDT,2025-01-16 01:00:00,99869.26,100200.0,99814.91,100082.35,148293,66136,82157,980.69271,98084284.6578473,513.74366,51383565.1188751,466.94905,46700719.5389722
