instrument,time,open,high,low,close,volume,quote_volume
BTC-USDT,2025-02-18 20:00:00,94104.14,94458.4,93722.87,94216.76,1103.2150468999998,103849813.04771468
BTC-USDT,2025-02-18 21:00:00,94196.02,95351.4,94118.8,95061.37,1630.39795991,154802285.36602503
BTC-USDT,2025-02-18 22:00:00,95065.46,95534.25,94855.67,95304.35,1043.8411162,99337598.02057844
BTC-USDT,2025-02-18 23:00:00,95304.43,95685.0,95257.15,95663.0,1061.4845875400001,101369228.31320396
BTC-USDT,2025-02-19 00:00:00,95671.74,95849.06,95279.94,95341.3,909.57268401,86961576.75189662
BTC-USDT,2025-02-19 01:00:00,95330.15,95480.0,95050.4,95414.27,497.5923702,47397061.861443825
BTC-USDT,2025-02-19 02:00:00,95479.99,95961.54,95414.27,95813.49,403.14207906,38568722.61896423
BTC-USDT,2025-02-19 03:00:00,95831.76,95837.82,95565.57,95680.48,369.49454319,35367203.31106683
BTC-USDT,2025-02-19 04:00:00,95710.26,95772.18,95213.85,95307.63,434.76615183,41520302.86249934
BTC-USDT,2025-02-19 05:00:00,95213.85,95340.05,95029.99,95270.42,2132.59103108,202957529.25006083
BTC-USDT,2025-02-19 06:00:00,95289.33,95656.64,95249.65,95597.17,439.03323217,41892520.626456104
BTC-USDT,2025-02-19 07:00:00,95616.31,95858.53,95588.0,95697.29,445.6894027,42659276.105714284
BTC-USDT,2025-02-19 08:00:00,95687.71,95866.0,95616.6,95628.69,347.6170426,33289961.6835634
BTC-USDT,2025-02-19 09:00:00,95629.99,96024.25,95625.48,95943.87,644.41371811,61751163.22040131
BTC-USDT,2025-02-19 10:00:00,95937.4,96468.99,95937.39,96331.05,970.42328302,93457235.70579915
BTC-USDT,2025-02-19 11:00:00,96330.32,96429.7,96205.4,96429.7,458.43895898,44152978.627155006
BTC-USDT,2025-02-19 12:00:00,96422.6,96525.65,96138.4,96198.35,537.98323322,51831439.62475853
BTC-USDT,2025-02-19 13:00:00,96166.44,96499.99,96166.44,96285.13,660.00936931,63552054.86258158
BTC-USDT,2025-02-19 14:00:00,96277.54,96703.87,95692.0,95758.93,1156.82983146,111336265.44437937
BTC-USDT,2025-02-19 15:00:00,95766.33,96405.45,95528.98,95912.54,1224.68039277,117570371.82240611
BTC-USDT,2025-02-19 16:00:00,95943.74,96375.39,95912.54,96290.04,740.22821953,71209468.07769343
BTC-USDT,2025-02-19 17:00:00,96300.0,96480.0,96122.0,96400.72,509.74083627,49119729.91191847
BTC-USDT,2025-02-19 18:00:00,96389.57,96414.72,95639.21,95680.42,615.49008103,59063317.845265016
BTC-USDT,2025-02-19 19:00:00,95670.54,96242.8,95407.41,96199.91,932.18281862,89376203.73267528
BTC-USDT,2025-02-19 20:00:00,96206.54,96479.99,96101.89,96180.46,810.14332411,78037914.36846554
BTC-USDT,2025-02-19 21:00:00,96180.72,96490.37,96058.38,96334.92,439.89103414,42371084.511353865
BTC-USDT,2025-02-19 22:00:00,96315.64,96621.86,96305.35,96552.31,332.05590612000003,32036586.28864859
BTC-USDT,2025-02-19 23:00:00,96539.85,96899.99,96522.55,96640.64,549.04753191,53099961.256539635
BTC-USDT,2025-02-20 00:00:00,96644.37,96862.2,96415.09,96862.2,365.30179765,35286788.385915786
BTC-USDT,2025-02-20 01:00:00,96853.98,97011.71,96627.09,96778.48,568.87321206,55047857.38708183
BTC-USDT,2025-02-20 02:00:00,96767.67,97289.33,96739.48,97144.73,982.0209145800001,95201852.66286652
BTC-USDT,2025-02-20 03:00:00,97134.52,97380.67,96979.29,97060.02,824.8473645500001,80121919.97251025
BTC-USDT,2025-02-20 04:00:00,97055.25,97354.15,97034.59,97206.8,855.26274405,83120742.13322745
BTC-USDT,2025-02-20 05:00:00,97224.46,97224.46,96891.47,96921.84,675.82518455,65620178.97486644
BTC-USDT,2025-02-20 06:00:00,96909.99,96999.3,96781.57,96895.82,498.68985191,48323846.95270041
BTC-USDT,2025-02-20 07:00:00,96907.99,97095.83,96804.0,96882.09,334.06671245,32387513.700155877
BTC-USDT,2025-02-20 08:00:00,96867.92,97206.61,96801.61,97149.21,399.26632017000003,38724077.794885516
BTC-USDT,2025-02-20 09:00:00,97150.01,97291.4,97149.21,97206.0,441.03015158,42871826.467644244
BTC-USDT,2025-02-20 10:00:00,97184.63,97376.18,97095.75,97376.18,383.04502389,37238616.87347512
BTC-USDT,2025-02-20 11:00:00,97373.98,97384.03,97156.19,97185.54,378.86650907,36852371.66711271
BTC-USDT,2025-02-20 12:00:00,97207.92,97556.88,97185.54,97425.07,630.44566544,61431433.344710656
BTC-USDT,2025-02-20 13:00:00,97428.36,97566.26,97268.51,97540.4,583.53999588,56854445.34101077
BTC-USDT,2025-02-20 14:00:00,97562.19,98062.15,96877.51,96958.63,1991.40723173,194470920.30430657
BTC-USDT,2025-02-20 15:00:00,96966.91,97326.07,96799.42,96881.72,1228.50145354,119228710.84990291
BTC-USDT,2025-02-20 16:00:00,96903.77,97981.93,96881.72,97546.25,1165.4868138499999,113692740.81743793
BTC-USDT,2025-02-20 17:00:00,97550.73,98009.05,97536.43,97966.36,681.72114033,66707025.16125084
BTC-USDT,2025-02-20 18:00:00,97954.95,98436.0,97943.34,98306.17,1299.51926091,127654936.50070605
BTC-USDT,2025-02-20 19:00:00,98295.08,98530.97,98241.99,98446.16,699.28545774,68811721.96650724
BTC-USDT,2025-02-20 20:00:00,98422.8,98723.28,98313.73,98420.91,845.7546802300001,83329355.17634898
BTC-USDT,2025-02-20 21:00:00,98453.61,98498.43,98000.0,98107.86,625.8977987100001,61465675.45241088
BTC-USDT,2025-02-20 22:00:00,98089.46,98383.12,98062.08,98152.31,337.47922178,33134942.2314222
BTC-USDT,2025-02-20 23:00:00,98134.95,98517.32,98115.0,98307.3,391.18660244999995,38474456.807479024
BTC-USDT,2025-02-21 00:00:00,98305.0,98505.0,98084.06,98195.04,525.30619126,51650036.56933024
BTC-USDT,2025-02-21 01:00:00,98236.32,98358.61,98113.2,98321.5,442.80378323,43500167.993504584
BTC-USDT,2025-02-21 02:00:00,98312.0,98382.36,98111.11,98131.3,667.58950803,65608082.3537603
BTC-USDT,2025-02-21 03:00:00,98111.12,98306.62,98085.15,98127.43,686.18576768,67350145.87492618
BTC-USDT,2025-02-21 04:00:00,98141.99,98286.81,98117.73,98188.33,477.38555653,46882347.66507753
BTC-USDT,2025-02-21 05:00:00,98204.01,98401.34,98156.94,98330.49,531.82546411,52270896.24162066
BTC-USDT,2025-02-21 06:00:00,98333.58,98432.99,98197.09,98420.56,360.97378798,35512296.887043275
BTC-USDT,2025-02-21 07:00:00,98409.99,98610.17,98172.0,98181.94,705.3089208700001,69415966.15163796
BTC-USDT,2025-02-21 08:00:00,98179.76,98265.9,98124.21,98206.06,373.03454307,36630094.45458821
BTC-USDT,2025-02-21 09:00:00,98213.41,98914.9,98105.7,98358.18,1345.67762477,132516908.29380608
BTC-USDT,2025-02-21 10:00:00,98337.7,98679.83,98240.63,98598.31,711.89498384,70100028.40153618
BTC-USDT,2025-02-21 11:00:00,98612.0,98833.11,98490.57,98625.74,1062.94488064,104877761.80350362
BTC-USDT,2025-02-21 12:00:00,98629.3,98966.41,98531.29,98905.24,889.64346546,87874831.73584244
BTC-USDT,2025-02-21 13:00:00,98904.0,99490.65,98800.0,99365.6,1727.4246693599998,171431764.07124645
BTC-USDT,2025-02-21 14:00:00,99334.93,99380.17,98345.69,98804.03,1648.8772696400001,162949233.05106384
BTC-USDT,2025-02-21 15:00:00,98777.77,99336.61,97165.41,98098.98,4725.86937743,463258501.6001441
BTC-USDT,2025-02-21 16:00:00,98104.04,98757.0,97709.92,98231.48,2541.9891207699998,249898074.63425672
BTC-USDT,2025-02-21 17:00:00,98215.81,98430.58,96819.47,96959.28,2576.70217728,251228954.88982394
BTC-USDT,2025-02-21 18:00:00,96971.9,97223.4,96515.49,96538.03,1940.52557374,188000277.24745193
BTC-USDT,2025-02-21 19:00:00,96543.52,96829.0,95225.69,95256.75,2555.9715588,245168396.66319957
BTC-USDT,2025-02-21 20:00:00,95285.11,95671.9,94857.6,95023.57,3154.81816918,300525571.12155586
